Plant ID,Plant name (English),Owner,Country/Area,Region,Coordinates,Plant age (years),Parent,SOE Status,Subnational unit (province/state),Municipality,Coordinate accuracy,Main production equipment,GEM wiki page,Latitude,Longitude,start_year,workforce,sinter_ttpa,coking_ttpa,pelletizing_ttpa,ferronickel_ttpa,route,capacity_operating_ttpa,capacity_pipeline_ttpa,capacity_idle_ttpa,capacity_closed_ttpa,iron_capacity_operating_ttpa,capacity_operating_bof_ttpa,capacity_operating_eaf_ttpa,plant_status,capacity_statuses
P100000120221,Ansteel Group Chaoyang Steel and Iron Co Ltd,Angang Steel Co Ltd,China,Asia Pacific,"41.5289450, 120.3699830",18.59,Angang Steel Co Ltd [100.0%],N/A,Liaoning,Xidayingzi,exact,BF; BOF,https://www.gem.wiki/Ansteel_Group_Chaoyang_Steel_and_Iron_Co_Ltd,41.528945,120.369983,2007.0,2050.0,,,,,BF-BOF (coal-based),2100.0,0.0,0.0,0.0,2600.0,2100.0,0.0,operating,operating
P100000120170,Anyang Huixin Special Steel Co Ltd,Anyang Huixin Special Steel Co Ltd,China,Asia Pacific,"36.1524180, 114.1583900",21.0,"Henan Jingchang Coal Chemical Co Ltd [90.0%]; Henan Xinlei Group HOLDINGS Co Ltd [6.2%]; Henan LIYUAN Coking Group Co Ltd [1.3%]; Henan Shuncheng Group,coal Co Ltd [1.3%]; Henan Yulong Coking Co Ltd [1.3%]",N/A,Henan,Anyang,exact,BF; BOF,https://www.gem.wiki/Anyang_Huixin_Special_Steel_Co_Ltd,36.152418,114.15839,2004.0,,,,,,BF-BOF (coal-based),0.0,0.0,0.0,1200.0,,,,retired,retired
P100000120160,Anyang Iron and Steel Co Ltd,Anyang Iron & Steel Co Ltd,China,Asia Pacific,"36.1221290, 114.2831450",68.0,Anyang Iron & Steel Co Ltd [100.0%],N/A,Henan,Anyang,exact,BF; BOF; EAF,https://www.gem.wiki/Anyang_Iron_and_Steel_Co_Ltd,36.122129,114.283145,1958.0,12094.0,,,,,Mixed (BF-BOF + electric),1300.0,0.0,0.0,1200.0,7969.0,0.0,1300.0,operating,operating; operating pre-retirement; retired
P100000120166,Anyang Xinpu Steel Co Ltd,Anyang Xinpu Steel Co Ltd,China,Asia Pacific,"36.1632030, 114.2962230",20.41,natural person(s) [49.0%]; Minyuan Iron and Steel Group Co Ltd [34.0%]; Fujian Mingfa Investment Co Ltd [17.0%],N/A,Henan,Anyang,exact,BF; BOF,https://www.gem.wiki/Anyang_Xinpu_Steel_Co_Ltd,36.163203,114.296223,2005.0,,,,,,BF-BOF (coal-based),0.0,0.0,0.0,2000.0,,,,retired,retired
P100000120029,Aperam Stainless Belgium Châtelet steel plant,Aperam Stainless Belgium NV,Belgium,Europe,"50.4149980, 4.5324430",50.0,Aperam SA [100.0%],N/A,Wallonie,Châtelet,exact,EAF,https://www.gem.wiki/Aperam_Stainless_Belgium_Châtelet_steel_plant,50.414998,4.532443,1976.0,1998.0,0.0,0.0,0.0,,EAF / IF (electric),1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,operating,operating
P100000120028,Aperam Stainless Belgium Genk steel plant,Aperam Stainless Belgium NV,Belgium,Europe,"50.9339730, 5.5114940",56.0,Aperam SA [100.0%],N/A,Limburg,Genk,exact,EAF,https://www.gem.wiki/Aperam_Stainless_Belgium_Genk_steel_plant,50.933973,5.511494,1970.0,1192.0,0.0,0.0,0.0,,EAF / IF (electric),1200.0,0.0,0.0,0.0,0.0,0.0,1200.0,operating,operating
P100000120053,Aperam Timóteo steel plant,Aperam Inox America do Sul SA,Brazil,Central & South America,"-19.5312720, -42.6399790",77.0,Aperam SA,N/A,Minas Gerais,Timóteo,exact,BF; EAF,https://www.gem.wiki/Aperam_Timóteo_steel_plant,-19.531272,-42.639979,1949.0,3598.0,0.0,0.0,,,Mixed (BF-BOF + electric),900.0,0.0,0.0,0.0,701.0,0.0,900.0,operating,operating
P100000121217,Arabian Gulf Steel Industries Abu Dhabi plant,Arabian Gulf Steel Industries Selling Port LLC,United Arab Emirates,Middle East,"24.2833350, 54.4633840",18.0,Arabian Gulf Steel Industries Selling Port LLC [100.0%],N/A,Abu Dhabi,Musaffah Industrial Zone,exact,IF,https://www.gem.wiki/Arabian_Gulf_Steel_Industries_Abu_Dhabi_plant,24.283335,54.463384,2008.0,750.0,0.0,0.0,0.0,0.0,EAF / IF (electric),600.0,0.0,0.0,0.0,0.0,0.0,0.0,operating,operating
P100000120006,ArcelorMittal Acindar Villa Constitución steel plant,Acindar Industria Argentina de Aceros SA,Argentina,Central & South America,"-33.2499360, -60.3004150",80.0,ArcelorMittal SA [100.0%],N/A,Santa Fe,Villa Constitución,exact,DRI; EAF,https://www.gem.wiki/ArcelorMittal_Acindar_Villa_Constitución_steel_plant,-33.249936,-60.300415,1946.0,1594.0,,0.0,,0.0,DRI-EAF,2000.0,0.0,0.0,0.0,600.0,0.0,2000.0,operating,operating
P100000120459,ArcelorMittal Asturias (Aviles) steel plant,ArcelorMittal España SA,Spain,Europe,"43.5547410, -5.8725900",76.0,ArcelorMittal SA [99.8%]; small shareholder(s) [0.2%],N/A,Asturias,Aviles,exact,BOF,https://www.gem.wiki/ArcelorMittal_Asturias_(Aviles)_steel_plant,43.554741,-5.87259,1950.0,3205.0,0.0,0.0,0.0,0.0,BF-BOF (coal-based),4200.0,0.0,0.0,0.0,0.0,4200.0,0.0,operating,operating
P100000120452,ArcelorMittal Asturias (Gijón) steel plant,ArcelorMittal España SA,Spain,Europe,"43.5250920, -5.7319260",55.0,ArcelorMittal SA [99.8%]; small shareholder(s) [0.2%],N/A,Asturias,Gijon,exact,BOF; DRI; EAF; BF,https://www.gem.wiki/ArcelorMittal_Asturias_(Gijón)_steel_plant,43.525092,-5.731926,1971.0,3375.0,,0.0,0.0,,BF-BOF (coal-based),1200.0,1100.0,0.0,0.0,4700.0,1200.0,0.0,operating,operating; operating pre-retirement; construction; announced
P100000120050,ArcelorMittal Barra Mansa steel plant,ArcelorMittal Brasil SA,Brazil,Central & South America,"-22.5258060, -44.1910670",89.0,ArcelorMittal SA [97.1%]; small shareholder(s) [2.9%],N/A,Rio de Janeiro,Barra Mansa,exact,EAF,https://www.gem.wiki/ArcelorMittal_Barra_Mansa_steel_plant,-22.525806,-44.191067,1937.0,232.0,0.0,0.0,0.0,0.0,EAF / IF (electric),800.0,0.0,0.0,0.0,0.0,0.0,800.0,operating,operating
P100000120532,ArcelorMittal Bellary steel plant,ArcelorMittal SA,India,Asia Pacific,"15.1394980, 76.9184170",,ArcelorMittal SA [100.0%],N/A,Karnataka,Ballari,approximate,Iron other/unspecified; Steel other/unspecified,https://www.gem.wiki/ArcelorMittal_Bellary_steel_plant,15.139498,76.918417,,,,,,0.0,Other / unspecified,0.0,0.0,0.0,6000.0,,,,cancelled,cancelled
P100000120426,ArcelorMittal Bremen steel plant,ArcelorMittal Bremen GmbH,Germany,Europe,"53.1333050, 8.6881930",69.0,ArcelorMittal SA [100.0%],N/A,Bremen,Bremen,exact,BF; BOF; DRI; EAF,https://www.gem.wiki/ArcelorMittal_Bremen_steel_plant,53.133305,8.688193,1957.0,3100.0,2100.0,2000.0,,,BF-BOF (coal-based),3960.0,0.0,0.0,1400.0,3900.0,3960.0,0.0,operating,operating; cancelled
P100000120997,ArcelorMittal Calvert steel plant,AM/NS Calvert LLC,United States,North America,"31.1484460, -87.9905210",1.0,ArcelorMittal SA [100.0%],N/A,Alabama,Calvert,exact,EAF,https://www.gem.wiki/ArcelorMittal_Calvert_steel_plant,31.148446,-87.990521,2025.0,1700.0,0.0,0.0,0.0,0.0,EAF / IF (electric),1500.0,1500.0,0.0,0.0,0.0,0.0,1500.0,operating,operating; announced
P100000120785,ArcelorMittal Dąbrowa Górnicza steel plant,ArcelorMittal Poland SA,Poland,Europe,"50.3424170, 19.2850370",50.0,ArcelorMittal SA [100.0%],N/A,Silesia,Dabrowa Gornicza,exact,BF; BOF,https://www.gem.wiki/ArcelorMittal_Dąbrowa_Górnicza_steel_plant,50.342417,19.285037,1976.0,8800.0,,,0.0,0.0,BF-BOF (coal-based),5001.0,0.0,0.0,0.0,2300.0,5001.0,0.0,operating,operating; mothballed
P100000120714,ArcelorMittal Differdange steel plant,ArcelorMittal SA,Luxembourg,Europe,"49.5279660, 5.9003980",130.0,ArcelorMittal SA [100.0%],N/A,Esch-sur-Alzette,Differdange,exact,EAF,https://www.gem.wiki/ArcelorMittal_Differdange_steel_plant,49.527966,5.900398,1896.0,800.0,0.0,0.0,0.0,0.0,EAF / IF (electric),1350.0,0.0,0.0,0.0,0.0,0.0,1350.0,operating,operating
P100000120058,ArcelorMittal Dofasco steel plant,ArcelorMittal Dofasco GP,Canada,North America,"43.2692550, -79.8048580",114.0,ArcelorMittal SA [100.0%],N/A,Ontario,Hamilton,exact,EAF; DRI; BF; BOF,https://www.gem.wiki/ArcelorMittal_Dofasco_steel_plant,43.269255,-79.804858,1912.0,5000.0,0.0,,,,Mixed (BF-BOF + electric),4050.0,2400.0,0.0,2700.0,2929.0,2700.0,1350.0,operating,operating; operating pre-retirement; announced; mothballed; retired
P100000120428,ArcelorMittal Duisburg steel plant,ArcelorMittal Duisburg GmbH,Germany,Europe,"51.4629870, 6.7446120",174.0,ArcelorMittal SA [100.0%],N/A,North Rhine-Westphalia,Duisburg,exact,EAF; BOF,https://www.gem.wiki/ArcelorMittal_Duisburg_steel_plant,51.462987,6.744612,1852.0,800.0,0.0,0.0,0.0,0.0,BF-BOF (coal-based),1300.0,1300.0,0.0,0.0,0.0,1300.0,0.0,operating pre-retirement,operating pre-retirement; announced
P100000120472,ArcelorMittal Dunkerque steel plant,ArcelorMittal Atlantique et Lorraine SAS,France,Europe,"51.0412740, 2.2929480",63.0,ArcelorMittal Atlantique et Lorraine SAS [100.0%],N/A,Haus-de-France,Dunkerque,exact,BF; BOF; EAF; DRI,https://www.gem.wiki/ArcelorMittal_Dunkerque_steel_plant,51.041274,2.292948,1963.0,3200.0,9600.0,1380.0,0.0,0.0,BF-BOF (coal-based),6750.0,2250.0,0.0,2250.0,5400.0,6750.0,0.0,operating,operating; announced; mothballed; cancelled
P100000120425,ArcelorMittal Eisenhüttenstadt steel plant,ArcelorMittal Eisenhüttenstadt GmbH,Germany,Europe,"52.1686490, 14.6234730",76.0,ArcelorMittal SA [100.0%],N/A,Brandenburg,Eisenhüttenstadt,exact,BF; BOF; DRI; EAF,https://www.gem.wiki/ArcelorMittal_Eisenhüttenstadt_steel_plant,52.168649,14.623473,1950.0,2700.0,2900.0,0.0,0.0,0.0,BF-BOF (coal-based),2400.0,0.0,0.0,2400.0,1825.0,2400.0,0.0,operating,operating; cancelled
P100000120715,ArcelorMittal Esch-Belval steel plant,ArcelorMittal SA,Luxembourg,Europe,"49.5041750, 5.9937590",115.0,ArcelorMittal SA [100.0%],N/A,Esch-sur-Alzette,Esch-sur-Alzette,exact,EAF,https://www.gem.wiki/ArcelorMittal_Esch-Belval_steel_plant,49.504175,5.993759,1911.0,1000.0,0.0,0.0,0.0,0.0,EAF / IF (electric),2250.0,0.0,0.0,0.0,0.0,0.0,2250.0,operating,operating; operating pre-retirement
P100000120475,ArcelorMittal Florange steel plant,ArcelorMittal Atlantique et Lorraine SAS,France,Europe,"49.3317220, 6.1431070",112.0,ArcelorMittal Atlantique et Lorraine SAS [100.0%],N/A,Grand Est,Florange,exact,BF; BOF,https://www.gem.wiki/ArcelorMittal_Florange_steel_plant,49.331722,6.143107,1906.0,2300.0,4400.0,700.0,,,BF-BOF (coal-based),0.0,0.0,0.0,2400.0,,,,retired,retired
P100000120027,ArcelorMittal Gent steel plant,ArcelorMittal SA,Belgium,Europe,"51.1699290, 3.8044620",60.0,ArcelorMittal SA [100.0%],N/A,Vlaanderen,Gent,exact,BF; BOF; DRI; EAF,https://www.gem.wiki/ArcelorMittal_Gent_steel_plant,51.169929,3.804462,1966.0,1933.0,6935.0,1200.0,,,BF-BOF (coal-based),5200.0,0.0,0.0,2500.0,5000.0,5200.0,0.0,operating,operating; cancelled
P100000120427,ArcelorMittal Hamburg steel plant,ArcelorMittal Hamburg GmbH,Germany,Europe,"53.5226010, 9.9007490",57.0,ArcelorMittal SA [100.0%],N/A,Hamburg,Hamburg,exact,DRI; EAF,https://www.gem.wiki/ArcelorMittal_Hamburg_steel_plant,53.522601,9.900749,1969.0,530.0,0.0,0.0,0.0,0.0,DRI-EAF,1100.0,0.0,0.0,0.0,600.0,0.0,1100.0,operating,operating; announced
P100000120045,ArcelorMittal Juiz de Fora steel plant,ArcelorMittal Brasil SA,Brazil,Central & South America,"-21.6269630, -43.4623610",42.0,ArcelorMittal SA [97.1%]; small shareholder(s) [2.9%],N/A,Minas Gerais,Juiz de Fora,exact,BF; EAF,https://www.gem.wiki/ArcelorMittal_Juiz_de_Fora_steel_plant,-21.626963,-43.462361,1984.0,1000.0,0.0,0.0,0.0,,Mixed (BF-BOF + electric),1100.0,0.0,0.0,200.0,360.0,0.0,1100.0,operating,operating; cancelled
P100000120786,ArcelorMittal Kraków steel plant,ArcelorMittal Poland SA,Poland,Europe,"50.0838490, 20.0963060",66.0,ArcelorMittal SA [100.0%],N/A,Lesser Poland,Kraków,exact,BF; BOF,https://www.gem.wiki/ArcelorMittal_Kraków_steel_plant,50.083849,20.096306,1954.0,1200.0,,0.0,,,BF-BOF (coal-based),0.0,0.0,0.0,2600.0,,,,retired,retired
P100000120906,ArcelorMittal Kryvyi Rih steel plant,ArcelorMittal Kryvyi Rih PJSC,Ukraine,Europe,"47.8744110, 33.3929930",92.0,ArcelorMittal SA [95.1%]; small shareholder(s) [4.9%],N/A,Dnipropetrovsk,Kryvyi Rih,exact,BF; BOF; Steel other/unspecified,https://www.gem.wiki/ArcelorMittal_Kryvyi_Rih_steel_plant,47.874411,33.392993,1934.0,22000.0,1095.0,1250.0,,,BF-BOF (coal-based),1083.0,0.0,5415.0,1500.0,3618.0,1083.0,0.0,operating,operating; mothballed; retired
P100000120725,ArcelorMittal Lázaro Cárdenas steel plant,ArcelorMittal México SA de CV,Mexico,North America,"17.9306880, -102.2014980",49.29,ArcelorMittal SA [100.0%],N/A,Michoacán,Lázaro Cárdenas,exact,BF; BOF; DRI; EAF,https://www.gem.wiki/ArcelorMittal_Lázaro_Cárdenas_steel_plant,17.930688,-102.201498,1976.0,8000.0,,,1300.0,,Mixed (BF-BOF + electric),6500.0,0.0,0.0,0.0,4652.0,2500.0,4000.0,operating,operating
P100001081899,ArcelorMittal Mauritania green steel plant,ArcelorMittal SA; Société Nationale Industrielle et Minière SA,Mauritania,Africa,"19.513799, -10.553879",,ArcelorMittal SA [100.0%]; Government of Mauritania [78.4%]; small shareholder(s) [8.3%]; Kia Corp [7.7%]; Arab Mining Co [5.7%],Partial,unknown,unknown,approximate,DRI; Steel other/unspecified,https://www.gem.wiki/ArcelorMittal_Mauritania_green_steel_plant,19.513799,-10.553879,,,,0.0,,0.0,DRI (ironmaking only),0.0,2500.0,0.0,0.0,,,,announced,announced
P100000120473,ArcelorMittal Méditerranée Fos sur Mer steel plant,ArcelorMittal Méditerranée SAS,France,Europe,"43.4328300, 4.8871660",52.0,ArcelorMittal SA [100.0%],N/A,Provence-Alpes-Côte d'Azur,Fos-Sur-Mer,exact,BOF; EAF; BF,https://www.gem.wiki/ArcelorMittal_Méditerranée_Fos_sur_Mer_steel_plant,43.43283,4.887166,1974.0,2500.0,6800.0,1650.0,0.0,0.0,BF-BOF (coal-based),5100.0,2000.0,0.0,0.0,2500.0,5100.0,0.0,operating,operating; operating pre-retirement; announced; mothballed
P100000120035,ArcelorMittal Monlevade steel plant,ArcelorMittal Brasil SA,Brazil,Central & South America,"-19.8321290, -43.1301640",89.0,ArcelorMittal SA [97.1%]; small shareholder(s) [2.9%],N/A,Minas Gerais,João Monlevade,exact,BF; BOF; EAF,https://www.gem.wiki/ArcelorMittal_Monlevade_steel_plant,-19.832129,-43.130164,1937.0,975.0,1827.0,0.0,0.0,,BF-BOF (coal-based),1200.0,0.0,0.0,1000.0,1040.0,1200.0,0.0,operating,operating; cancelled
P100000120057,ArcelorMittal Montreal steel plant,ArcelorMittal Long Products Canada GP,Canada,North America,"45.8351480, -73.2549570",112.0,ArcelorMittal SA [100.0%],N/A,Quebec,Contrecœur,exact,DRI; EAF,https://www.gem.wiki/ArcelorMittal_Montreal_steel_plant,45.835148,-73.254957,1914.0,1900.0,0.0,0.0,,0.0,DRI-EAF,2400.0,0.0,0.0,0.0,1650.0,0.0,2400.0,operating,operating
P100000121027,ArcelorMittal Newcastle Steel Works,ArcelorMittal South Africa Ltd,South Africa,Africa,"-27.7053760, 30.0140630",54.84,ArcelorMittal South Africa Ltd [100.0%],Partial,Kwazulu Natal,Newcastle,exact,EAF; BF; BOF,https://www.gem.wiki/ArcelorMittal_Newcastle_Steel_Works,-27.705376,30.014063,1971.0,1896.0,2200.0,945.0,0.0,,Mixed (BF-BOF + electric),0.0,0.0,0.0,3799.0,,,,retired,retired; cancelled
P100001025671,ArcelorMittal Nippon Steel Anakapalle steel plant,ArcelorMittal Nippon Steel India Ltd,India,Asia Pacific,"17.4071030, 82.7231830",,ArcelorMittal SA [60.0%]; Nippon Steel Corp [40.0%],N/A,Andhra Pradesh,Bagaraiahpeta,approximate,BF; BOF,https://www.gem.wiki/ArcelorMittal_Nippon_Steel_Anakapalle_steel_plant,17.407103,82.723183,2029.0,,,,,,BF-BOF (coal-based),0.0,24900.0,0.0,0.0,,,,construction,construction; announced
P100001025669,ArcelorMittal Nippon Steel Gadchiroli steel plant,ArcelorMittal Nippon Steel India Ltd,India,Asia Pacific,"20.1684860, 79.9871190",,ArcelorMittal SA [60.0%]; Nippon Steel Corp [40.0%],N/A,Maharashtra,unknown,approximate,EAF,https://www.gem.wiki/ArcelorMittal_Nippon_Steel_Gadchiroli_steel_plant,20.168486,79.987119,,,0.0,0.0,0.0,0.0,EAF / IF (electric),0.0,6000.0,0.0,0.0,,,,announced,announced
P100000120513,ArcelorMittal Nippon Steel Hazira plant,ArcelorMittal Nippon Steel India Ltd,India,Asia Pacific,"21.1123770, 72.6473040",31.0,ArcelorMittal SA [60.0%]; Nippon Steel Corp [40.0%],N/A,Gujarat,Hazira,exact,BF; DRI; EAF; Iron other/unspecified; Steel other/unspecified; BOF,https://www.gem.wiki/ArcelorMittal_Nippon_Steel_Hazira_plant,21.112377,72.647304,1995.0,7000.0,1480.0,1350.0,4000.0,,Mixed (BF-BOF + electric),9600.0,15000.0,0.0,0.0,11570.0,0.0,4600.0,operating,operating; construction; announced
P100000120573,ArcelorMittal Nippon Steel Kendrapara plant,ArcelorMittal Nippon Steel India Ltd,India,Asia Pacific,"20.7104200, 86.2828060",,ArcelorMittal SA [60.0%]; Nippon Steel Corp [40.0%],N/A,Odisha,Kendrapara,approximate,BF; BOF,https://www.gem.wiki/ArcelorMittal_Nippon_Steel_Kendrapara_plant,20.71042,86.282806,2028.0,16000.0,,,,,BF-BOF (coal-based),0.0,24000.0,0.0,0.0,,,,announced,announced
P100000121178,ArcelorMittal Nippon Steel Paradip plant,ArcelorMittal Nippon Steel India Ltd,India,Asia Pacific,"20.2847710, 86.6582660",,ArcelorMittal SA [60.0%]; Nippon Steel Corp [40.0%],N/A,Odisha,Paradip,approximate,BF; BOF,https://www.gem.wiki/ArcelorMittal_Nippon_Steel_Paradip_plant,20.284771,86.658266,2029.0,7000.0,,,,,BF-BOF (coal-based),0.0,7000.0,0.0,0.0,,,,announced,announced
P100000120458,ArcelorMittal Olaberria-Bergara (Olaberria) steel plant,Arcelormittal Olaberria-Bergara SL,Spain,Europe,"43.0382900, -2.2196250",34.0,ArcelorMittal SA; small shareholder(s),N/A,Gipuzkoa,Olaberria,exact,EAF,https://www.gem.wiki/ArcelorMittal_Olaberria-Bergara_(Olaberria)_steel_plant,43.03829,-2.219625,1992.0,500.0,0.0,0.0,0.0,0.0,EAF / IF (electric),1450.0,0.0,0.0,0.0,0.0,0.0,1450.0,operating,operating
P100000120040,ArcelorMittal Pecém steel plant,ArcelorMittal Brasil SA,Brazil,Central & South America,"-3.5859170, -38.8589320",10.0,ArcelorMittal SA [97.1%]; small shareholder(s) [2.9%],N/A,Ceará,São Gonçalo do Amarante,exact,BF; BOF,https://www.gem.wiki/ArcelorMittal_Pecém_steel_plant,-3.585917,-38.858932,2016.0,2500.0,4747.0,1130.0,0.0,,BF-BOF (coal-based),3046.0,0.0,0.0,0.0,3192.0,3046.0,0.0,operating,operating
P100000120041,ArcelorMittal Piracicaba steel plant,ArcelorMittal Brasil SA,Brazil,Central & South America,"-22.6981540, -47.6571460",71.0,ArcelorMittal SA [97.1%]; small shareholder(s) [2.9%],N/A,São Paulo,Piracicaba,exact,EAF,https://www.gem.wiki/ArcelorMittal_Piracicaba_steel_plant,-22.698154,-47.657146,1955.0,500.0,0.0,0.0,0.0,0.0,EAF / IF (electric),1100.0,0.0,0.0,0.0,0.0,0.0,1100.0,operating,operating
P100000120036,ArcelorMittal Resende steel plant,ArcelorMittal Brasil SA,Brazil,Central & South America,"-22.4935970, -44.5126280",17.0,ArcelorMittal SA [97.1%]; small shareholder(s) [2.9%],N/A,Rio de Janeiro,Resende,exact,EAF,https://www.gem.wiki/ArcelorMittal_Resende_steel_plant,-22.493597,-44.512628,2009.0,668.0,0.0,0.0,0.0,0.0,EAF / IF (electric),1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,operating,operating
P100000121030,ArcelorMittal Saldanha Steel Works,ArcelorMittal South Africa Ltd,South Africa,Africa,"-32.9795200, 18.0232280",28.0,ArcelorMittal South Africa Ltd [100.0%],Partial,Western Cape,Saldanha,exact,DRI; EAF; Iron other/unspecified,https://www.gem.wiki/ArcelorMittal_Saldanha_Steel_Works,-32.97952,18.023228,1998.0,568.0,,,,0.0,DRI-EAF,0.0,0.0,1318.0,0.0,,,,mothballed,mothballed
P100000120453,ArcelorMittal Sestao steel plant,Arcelormittal Sestao SL,Spain,Europe,"43.3131440, -2.9989640",124.0,ArcelorMittal SA; small shareholder(s),N/A,Vizcaya,Sestao,exact,EAF,https://www.gem.wiki/ArcelorMittal_Sestao_steel_plant,43.313144,-2.998964,1902.0,250.0,0.0,0.0,0.0,0.0,EAF / IF (electric),2000.0,0.0,0.0,0.0,0.0,0.0,2000.0,operating,operating
P100000120719,ArcelorMittal Sonasid Jorf Lasfar steel plant,ArcelorMittal SA,Morocco,Africa,"33.1365290, -8.6035550",21.0,ArcelorMittal SA [100.0%],N/A,Casablanca-Settat,El Jadida,exact,EAF,https://www.gem.wiki/ArcelorMittal_Sonasid_Jorf_Lasfar_steel_plant,33.136529,-8.603555,2005.0,729.0,0.0,0.0,0.0,0.0,EAF / IF (electric),800.0,0.0,0.0,0.0,0.0,0.0,800.0,operating,operating
P100000120970,ArcelorMittal Texas DRI plant,ArcelorMittal SA,United States,North America,"27.8889290, -97.2820620",8.39,ArcelorMittal SA [100.0%],N/A,Texas,Portland,exact,DRI,https://www.gem.wiki/ArcelorMittal_Texas_DRI_plant,27.888929,-97.282062,2017.0,270.0,,0.0,,0.0,DRI (ironmaking only),0.0,0.0,0.0,0.0,2000.0,0.0,0.0,operating,operating; announced
P100000120034,ArcelorMittal Tubarão steel plant,ArcelorMittal Tubarão Comercial SA,Brazil,Central & South America,"-20.2534470, -40.2422980",43.0,ArcelorMittal Tubarão Comercial SA [100.0%],N/A,Espírito Santo,"Tubarão, Serra",exact,BF; BOF,https://www.gem.wiki/ArcelorMittal_Tubarão_steel_plant,-20.253447,-40.242298,1983.0,5000.0,6500.0,3254.0,0.0,,BF-BOF (coal-based),7500.0,0.0,0.0,0.0,7280.0,7500.0,0.0,operating,operating
P100000121028,ArcelorMittal Vanderbijlpark Steel Works,ArcelorMittal South Africa Ltd,South Africa,Africa,"-26.6573670, 27.8223100",72.38,ArcelorMittal South Africa Ltd [100.0%],Partial,Gauteng,Vanderbijlpark,exact,BF; BOF; DRI; EAF,https://www.gem.wiki/ArcelorMittal_Vanderbijlpark_Steel_Works,-26.657367,27.82231,1953.0,4500.0,3100.0,1420.0,0.0,,BF-BOF (coal-based),3360.0,1700.0,0.0,0.0,3860.0,3360.0,0.0,operating,operating; operating pre-retirement; announced; retired
P100000120790,ArcelorMittal Warszawa steel plant,Arcelormittal Warszawa SP zoo,Poland,Europe,"52.2913370, 20.9173020",69.0,ArcelorMittal SA [100.0%],N/A,Mazowieckie,Warszawa,exact,EAF,https://www.gem.wiki/ArcelorMittal_Warszawa_steel_plant,52.291337,20.917302,1957.0,535.0,0.0,0.0,0.0,0.0,EAF / IF (electric),750.0,0.0,0.0,0.0,0.0,0.0,750.0,operating,operating
P100000120607,Ardakan Steel Yazd plant,Ardakan Steel Complex Co,Iran,Middle East,"32.3739420, 53.7596550",14.0,Jahan Profil Pars Co,N/A,Yazd,Ardakan,exact,DRI; EAF,https://www.gem.wiki/Ardakan_Steel_Yazd_plant,32.373942,53.759655,2012.0,650.0,,0.0,,0.0,DRI (ironmaking only),0.0,1000.0,0.0,0.0,960.0,0.0,0.0,operating,operating; announced
P100000120597,Arfa Iron and Steel Yazd plant,Arfa Iron and Steel Co,Iran,Middle East,"32.3930900, 53.7566000",14.89,Chadelmu Mining and Industrial Co [43.7%]; small shareholder(s) [24.7%]; Yaran Tube Rolling Mill Co [17.0%]; Social Insurance Fund of Farmers and Villagers [3.9%]; Sadr Tamin Investment Co [1.7%]; Iranian Mines & Mining Industries Development & Renovation Organization,Partial,Yazd,Atarabad,exact,DRI; EAF,https://www.gem.wiki/Arfa_Iron_and_Steel_Yazd_plant,32.39309,53.7566,2011.0,1350.0,,0.0,,0.0,DRI-EAF,1000.0,0.0,0.0,0.0,1200.0,0.0,1000.0,operating,operating
P100001063425,Arian Steel Fath Abad plant,Arian Steel Co,Iran,Middle East,"35.7449010, 50.2225530",25.0,Arian Steel Co [100.0%],N/A,Qazvin,Fath Abad,exact,EAF; IF,https://www.gem.wiki/Arian_Steel_Fath_Abad_plant,35.744901,50.222553,2001.0,1000.0,,0.0,,0.0,EAF / IF (electric),240.0,550.0,0.0,0.0,0.0,0.0,120.0,operating,operating; construction
P100000120568,Arjas Steel Tadipatri plant,Arjas Steel Pvt Ltd,India,Asia Pacific,"14.8734710, 78.0484250",13.3,ADV Partners Holdings Ltd,N/A,Andhra Pradesh,Tadipatri,exact,BF; BOF,https://www.gem.wiki/Arjas_Steel_Tadipatri_plant,14.873471,78.048425,2012.0,1800.0,450.0,200.0,,0.0,BF-BOF (coal-based),1005.0,0.0,0.0,0.0,1024.0,1005.0,0.0,operating,operating
